name	unknown	Action	Adventure	Animation	Children's	Comedy	Crime	Documentary	Drama	Fantasy	Film-Noir	Horror	Musical	Mystery	Romance	Sci-Fi	Thriller	War	Western	Rating
Gilligan's Island: The Movie (1998)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3333333333333333	1420
Scout, The (1994)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2.6363636363636362	1224
Bitter Moon (1992)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.5	1268
My Crazy Life (Mi vida loca) (1993)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.1818181818181817	1421
Suture (1993)	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2.25	1422
Walking Dead, The (1995)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2.25	1423
I Like It Like That (1994)	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	2.3333333333333335	1424
I'll Do Anything (1994)	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2.7777777777777777	1425
Grace of My Heart (1996)	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	3.25	1426
Drunks (1995)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2.8	1427
SubUrbia (1997)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3.727272727272727	1428
Incognito (1997)	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2.8333333333333335	361
Four Days in September (1997)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.4444444444444446	1062
Sliding Doors (1998)	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2.0	1429
Ill Gotten Gains (1997)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2.3333333333333335	1430
Legal Deceit (1997)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3.5	1431
Mighty, The (1998)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1.0	1432
Men of Means (1998)	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2.0	1433
Shooting Fish (1997)	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2.25	1434
Steal Big, Steal Little (1995)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5714285714285716	1435
Mr. Jones (1993)	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2.5	1436
House Party 3 (1994)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	1437
Panther (1995)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2.4	1438
Jason's Lyric (1994)	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3.0	1439
Above the Rim (1994)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.0	1440
Moonlight and Valentino (1995)	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2.5714285714285716	1441
Scarlet Letter, The (1995)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2.4	1442
Ladybird Ladybird (1994)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2.75	1445
Bye Bye, Love (1995)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3.142857142857143	1446
Century (1993)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.0	1447
My Favorite Season (1993)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.6666666666666665	1448
Pather Panchali (1955)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4.714285714285714	1449
Golden Earrings (1947)	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4.0	1450
Lady of Burlesque (1943)	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	4.0	1452
Angel on My Shoulder (1946)	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2.0	1453
Angel and the Badman (1947)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3.0	1454
Outlaw, The (1943)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2.5	1455
Beat the Devil (1954)	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	3.7142857142857144	1456
Love Is All There Is (1996)	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	3.0	1457
Damsel in Distress, A (1937)	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	4.0	1458
Madame Butterfly (1995)	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3.5	1459
Sleepover (1995)	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	3.0	1460
Here Comes Cookie (1935)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	1461
Boys, Les (1997)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5	1463
Foreign Correspondent (1940)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3.909090909090909	1451
Last Summer in the Hamptons (1995)	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2.3333333333333335	1465
Margaret's Museum (1995)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4.0	1466
Saint of Fort Washington, The (1993)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5.0	1467
Cure, The (1995)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.3333333333333335	1468
8 Seconds (1994)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.6666666666666665	1443
Tom and Huck (1995)	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.090909090909091	1469
Gumby: The Movie (1995)	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	1470
Hideaway (1995)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2.4444444444444446	1471
Thieves (Voleurs, Les) (1996)	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	3.8333333333333335	1462
Visitors, The (Visiteurs, Les) (1993)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	3.5	1472
That Darn Cat! (1965)	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2.466666666666667	1444
Little Princess, The (1939)	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.5555555555555554	1473
Nina Takes a Lover (1994)	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2.8	1474
Bhaji on the Beach (1993)	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2.875	1475
Raw Deal (1948)	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2.0	1476
Nightwatch (1997)	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2.5	1477
Dead Presidents (1995)	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2.7222222222222223	1478
Reckless (1995)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.75	1479
Herbie Rides Again (1974)	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4	1480
S.F.W. (1994)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.0	1481
Gate of Heavenly Peace, The (1995)	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4.0	1482
Man in the Iron Mask, The (1998)	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	3.6	1483
Jerky Boys, The (1994)	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6666666666666665	1484
Colonel Chabert, Le (1994)	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	3.5	1485
Girl in the Cadillac (1995)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1.0	1486
Even Cowgirls Get the Blues (1993)	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2.0	1487
Germinal (1993)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2.6666666666666665	1488
Chasers (1994)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2	1489
Fausto (1993)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	1490
Tough and Deadly (1995)	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	3.0	1491
Window to Paris (1994)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	1492
Modern Affair, A (1995)	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1.0	1493
Mostro, Il (1994)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1494
Flirt (1995)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.25	1495
Carpool (1996)	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2.8	1496
Farmer & Chase (1995)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	1498
Grosse Fatigue (1994)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3.25	1499
Santa with Muscles (1996)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0	1500
Prisoner of the Mountains (Kavkazsky Plennik) (1996)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3.0	1501
Naked in New York (1994)	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1.5	1502
Gold Diggers: The Secret of Bear Mountain (1995)	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1	1503
Bewegte Mann, Der (1994)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	1504
Killer: A Journal of Murder (1995)	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	4.0	1505
Nelly & Monsieur Arnaud (1995)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.6666666666666665	1506
Three Lives and Only One Death (1996)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	1507
Babysitter, The (1995)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2.3333333333333335	1508
Getting Even with Dad (1994)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6	1509
Mad Dog Time (1996)	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3.0	1510
Children of the Revolution (1996)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2	1511
World of Apu, The (Apur Sansar) (1959)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.8	1512
Sprung (1997)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	1513
Dream With the Fishes (1997)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.142857142857143	1514
Wings of Courage (1995)	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4.0	1515
Wedding Gift, The (1994)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4.0	1516
Race the Sun (1996)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2.8	1517
New Jersey Drive (1995)	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3.0	1519
Fear, The (1995)	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3.0	1520
Mr. Wonderful (1993)	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	3.0	1521
Trial by Jury (1994)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2.3333333333333335	1522
Good Man in Africa, A (1994)	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	1523
Losing Isaiah (1995)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.0	1518
Kaspar Hauser (1993)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4.333333333333333	1524
Object of My Affection, The (1998)	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	4.0	1525
Witness (1985)	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	4.0	1526
Nowhere (1997)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2.3333333333333335	1528
Ayn Rand: A Sense of Life (1997)	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3.25	1294
Jefferson in Paris (1995)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2.0	1530
Far From Home: The Adventures of Yellow Dog (1995)	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2857142857142856	1531
Foreign Student (1994)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2.0	1532
I Don't Want to Talk About It (De eso no se habla) (1993)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4.0	1533
Twin Town (1997)	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1.8	1534
Enfer, L' (1994)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.0	1535
Aiqing wansui (1994)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5.0	1536
Cosi (1996)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6666666666666665	1537
All Over Me (1997)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.0	1538
Being Human (1993)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1.75	1539
Amazing Panda Adventure, The (1995)	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8	1540
Beans of Egypt, Maine, The (1994)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.5	1541
Scarlet Letter, The (1926)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.0	1542
Johns (1996)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.0	1543
Delta of Venus (1994)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1.0	1306
Boy's Life 2 (1997)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.0	1405
Stars Fell on Henrietta, The (1995)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1.5	1464
Underground (1995)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2.75	1529
It Takes Two (1995)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6666666666666665	1544
Frankie Starlight (1995)	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2.5	1545
Shadows (Cienie) (1988)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1.0	1546
Show, The (1995)	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3.0	1547
The Courtyard (1995)	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1.0	1548
Dream Man (1995)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1.5	1549
Destiny Turns on the Radio (1995)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	1550
Glass Shield, The (1994)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2.0	1551
Hunted, The (1995)	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	1552
Underneath, The (1995)	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2.75	1553
Safe Passage (1994)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.0	1554
Secret Adventures of Tom Thumb, The (1993)	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6	1555
Condition Red (1995)	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2.0	1556
Yankee Zulu (1994)	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1.0	1557
Aparajito (1956)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.6666666666666665	1558
Hostile Intentions (1994)	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1.0	1559
Clean Slate (Coup de Torchon) (1981)	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2.75	1560
Tigrero: A Film That Was Never Made (1994)	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1.0	1561
Eye of Vichy, The (Oeil de Vichy, L') (1993)	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1.0	1562
Promise, The (Versprechen, Das) (1994)	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1.0	1563
To Cross the Rubicon (1991)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1.0	1564
Daens (1992)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1.0	1565
Man from Down Under, The (1943)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1.0	1566
Careful (1992)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1567
Vermont Is For Lovers (1992)	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1.0	1568
Vie est belle, La (Life is Rosey) (1987)	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1.0	1569
Quartier Mozart (1992)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1570
Touki Bouki (Journey of the Hyena) (1973)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1.0	1571
Wend Kuuni (God's Gift) (1982)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1.0	1572
Spirits of the Dead (Tre passi nel delirio) (1968)	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2.5	1573
Pharaoh's Army (1995)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1.0	1574
I, Worst of All (Yo, la peor de todas) (1990)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1.0	1575
Hungarian Fairy Tale, A (1987)	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1.0	1576
Death in the Garden (Mort en ce jardin, La) (1956)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1.0	1577
Collectionneuse, La (1967)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2.0	1578
Baton Rouge (1988)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1.0	1579
Liebelei (1933)	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1.0	1580
Woman in Question, The (1950)	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1.0	1581
Invitation, The (Zaproszenie) (1986)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1.0	1583
Symphonie pastorale, La (1946)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1.0	1584
American Dream (1990)	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2.5	1585
Lashou shentan (1992)	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1.0	1586
Terror in a Texas Town (1958)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.0	1587
Salut cousin! (1996)	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2.0	1588
Schizopolis (1996)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	1589
To Have, or Not (1995)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2.0	1590
Duoluo tianshi (1995)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.0	1591
Magic Hour, The (1998)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.3333333333333335	1592
Death in Brunswick (1991)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	1593
Everest (1998)	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4.5	1594
Shopping (1994)	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2.0	1595
Nemesis 2: Nebula (1995)	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2.0	1596
Romper Stomper (1992)	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.0	1597
City of Industry (1997)	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2.5	1598
Someone Else's America (1995)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5.0	1599
Guantanamera (1994)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	1600
Office Killer (1997)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1.0	1601
Price Above Rubies, A (1998)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.3333333333333335	1602
Angela (1995)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.0	1603
He Walked by Night (1948)	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	4.0	1604
Love Serenade (1996)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	1605
Deceiver (1997)	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2.0	1606
Hurricane Streets (1998)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.3333333333333335	1607
Buddy (1997)	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2.25	1608
B*A*P*S (1997)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6666666666666667	1609
Truth or Consequences, N.M. (1997)	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2.0	1610
Intimate Relations (1996)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	1611
Leading Man, The (1996)	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3.6666666666666665	1612
Tokyo Fist (1995)	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4.0	1613
Reluctant Debutante, The (1958)	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	3.0	1614
Warriors of Virtue (1997)	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3.0	1615
Desert Winds (1995)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4.0	1616
Senseless (1998)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2	1527
King of New York (1990)	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1618
All Things Fair (1996)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.0	1619
Sixth Man, The (1997)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2222222222222223	1620
Butterfly Kiss (1995)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1.0	1621
Paris, France (1993)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3333333333333335	1622
Cérémonie, La (1995)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4.0	1623
Hush (1998)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2.0	1624
Nightwatch (1997)	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	4.0	1625
Nobody Loves Me (Keiner liebt mich) (1994)	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1.0	1626
Wife, The (1995)	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	3.0	1627
Lamerica (1994)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.75	1628
Nico Icon (1995)	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4.0	1629
Silence of the Palace, The (Saimt el Qusur) (1994)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.0	1630
Slingshot, The (1993)	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	3.5	1631
Land and Freedom (Tierra y libertad) (1995)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3.0	1632
Á köldum klaka (Cold Fever) (1994)	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	3.0	1633
Etz Hadomim Tafus (Under the Domin Tree) (1994)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2.0	1634
Two Friends (1986) 	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.0	1635
Brothers in Trouble (1995)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4.0	1636
Girls Town (1996)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.0	1637
Normal Life (1996)	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3.0	1638
Bitter Sugar (Azucar Amargo) (1996)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4.333333333333333	1639
Eighth Day, The (1996)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.0	1640
Dadetown (1995)	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3.0	1641
Some Mother's Son (1996)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4.5	1642
Angel Baby (1995)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.75	1643
Sudden Manhattan (1996)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	1644
Butcher Boy, The (1998)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4.0	1645
Men With Guns (1997)	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.0	1646
Hana-bi (1997)	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	3.0	1647
Niagara, Niagara (1997)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2.0	1648
Big One, The (1997)	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3.0	1649
Butcher Boy, The (1998)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4.0	1650
Spanish Prisoner, The (1997)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	4.0	1651
Temptress Moon (Feng Yue) (1996)	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1.6666666666666667	1652
Chairman of the Board (1998)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1654
Favor, The (1994)	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2.0	1655
Hugo Pool (1997)	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1.0	1617
Target (1995)	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3.0	1657
